RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
395036,"Rocky Mount, NC",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97000,100300,103600,103800,93800,86400,86500,85100,89200,85800,98800,103400,106100,102400,99800,98400,97300,96500,104600,106100,107600,96400,96400,93600,94200,87800,87700,86300,89800,91300,102200,107300,105400,101400,96500,103300,108800,116400,111400,109300,103200,108000,104100,101700,101900,101500,100900,102900,100200,107500,
394873,"Monroe, MI",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101100,105700,98600,93100,89900,98800,102900,101400,103300,100200,106100,104400,118100,116900,116300,109700,116000,123700,122100,120400,118300,133200,128900,128200,113200,116100,124800,128700,127000,121600,117000,116200,114200,120800,126400,131500,132600,133800,130900,124300,120800,120800,128000,131600,132900,131500,130900,132400,133000,136600,139700,144300,143400,137600,130400,132600,138100,146300,144200,143100,140400,139600,142700,140300,145500,144600,154800,155500,155500,149200,149300,152100,154300,152700,151700,150600,155900,154100,156600,147700,152500,161400,169800,172200,164000,161900,163200,164600,
395223,"Wichita Falls, TX",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121400,114800,112300,114000,116800,115600,113400,111800,109600,118700,119400,119300,116100,118900,122400,116500,110500,108200,109900,118400,118000,118000,121600,130800,127100,123800,119300,129800,130900,128000,120000,
394428,"Burlington, NC",252,128700,112100,109500,121300,125200,125400,114900,109800,107700,113900,121700,118000,114100,111500,112300,114300,115700,123500,125100,128600,130600,136500,138200,139300,133900,128500,121700,120300,117900,123900,126600,126400,115800,113200,123600,127200,121800,115600,120100,123400,116500,113400,109500,119600,119000,122600,106200,106700,112900,122100,123400,120600,120700,119400,122600,125500,127000,125100,125400,124600,126200,128500,126500,128400,126600,127000,123700,126100,130000,128700,126300,120500,121200,123800,126200,125900,125200,127000,128000,127500,126200,129900,125100,129400,128300,134000,131100,130900,126900,128500,129100,137600,136500,132800,130500,129700,129800,127200,129700,130900,135000,134800,132100,130800,130300,137500,146800,147400,144700,133400,136600,137100,142100,143400,143200,140800,139900,140300,147100,150400,152300,151700,149600,148800,145500,142000,148800,146600,156800,157800,165800,163200,152900,153900,151600,157900,153900,160900,164800,160900,
394814,"Madera, CA",253,,,,,,,,,,,,,,,,,125000,127100,129800,131600,140300,142900,141700,139500,135100,138300,134700,134600,135300,134100,135800,132700,131900,134800,137300,141700,137200,133000,126700,125100,127400,131900,130900,126700,125000,127000,122500,120300,123300,129500,130600,129500,133400,136100,134400,139200,141300,147900,143000,147700,145300,154800,150100,155500,155400,165000,166800,165800,163100,170000,174000,177100,178600,180900,191300,187800,190700,184900,184800,182000,188800,196900,201000,202100,200600,198700,194100,193100,194300,191100,193600,197200,200500,197800,200200,200500,203400,203400,205000,211400,209700,211600,211400,217400,217200,216500,213400,213900,216300,221700,227500,232600,237000,236900,236400,238000,241600,239700,242900,241000,247400,240300,244900,242500,244700,245500,250600,253400,261600,262300,266500,265800,264000,264700,262100,271100,274600,273100,260300,258900,
394723,"Jefferson City, MO",254,122200,118400,117500,115500,119300,117000,118300,115000,110800,104600,98300,103200,109500,116800,116800,113200,111600,108200,109500,111100,110700,117100,113500,116500,109100,115100,118300,123000,122200,120200,119100,118800,117800,109400,105200,106500,119000,118800,119500,110800,113900,110400,112900,112900,117500,117100,116000,117300,120500,121100,120800,121200,121300,115400,113200,115600,120100,121400,121100,121500,127000,126900,127300,122800,123900,121800,116400,113900,113400,117700,120100,121100,119700,120900,123100,124400,120700,123700,125400,128400,121000,120500,120100,126000,127500,130600,130200,130200,129100,128700,127300,125300,125500,128000,121700,122200,121900,128200,127600,125400,126000,126000,127700,131400,133400,130600,128000,130300,132400,131100,124800,125500,128700,133000,137400,137300,138500,136800,132700,129700,130000,135500,139400,140900,141500,143200,140900,142600,137600,140000,134300,146100,152400,156700,150200,146600,150400,150400,145400,144900,
394453,"Chambersburg, PA",255,185900,179800,174000,165300,167600,163900,162900,160500,160200,163900,161200,163900,163300,162800,158600,154800,158200,160000,157400,155600,153100,160100,163300,161400,153000,145900,145100,145100,144300,152700,153000,151000,144500,145300,146500,144400,142800,148200,146800,145700,137800,141400,145400,145900,142500,138200,139600,141900,144300,149000,145500,140800,138900,140400,145400,147000,151200,150500,147200,146800,145800,147100,146400,146700,145300,144100,136700,137200,138600,146700,148000,150700,148800,142100,139900,143300,151400,150900,149500,146300,140300,136700,136700,142500,142500,143400,143100,144900,143300,145500,138400,138900,136800,150000,149800,149700,147400,149300,151900,149300,151200,152700,155200,155500,155800,158900,160800,159000,159200,157900,157700,155400,157800,159800,156500,156000,156900,160400,160600,160600,167400,165900,167900,162000,161000,159600,159300,163500,165900,175000,174200,174800,172700,171900,171800,168800,174400,175500,172100,169500,
394563,"Elizabethtown, KY",256,122800,115500,113900,110600,110400,114500,114300,110500,103100,98700,105800,102200,102200,99000,108500,111500,104300,100100,97700,107000,108700,111800,119200,115900,117400,109300,118500,125000,127900,127600,121800,116900,113500,118600,125900,122100,115000,110700,110700,110900,106400,114200,113000,118800,106300,106700,101400,101500,98600,94700,103600,114600,116800,115500,105300,106800,98900,98700,100600,106000,111200,111800,114300,112000,113100,112100,102500,96800,95200,104200,107800,107300,103700,97900,98500,100800,108400,107300,107100,102200,108400,106900,112500,114300,120100,120700,111200,110800,111400,119600,124600,130400,137600,144000,133100,123800,113500,118300,119800,120500,124100,128100,126000,126800,123000,130100,130300,138800,136600,138900,135000,136300,130100,127500,133600,140300,138300,130600,130800,133900,138500,139200,141400,141600,131800,132600,129300,136300,136400,143800,151300,150400,149200,143100,146700,143800,151700,151200,148500,140800,
395221,"Wheeling, OH",257,65000,67000,62500,64800,71400,76400,74800,74800,69900,68500,71600,69100,63100,53300,57400,63000,68900,71300,65600,64600,62000,71200,72800,76900,73100,71600,70400,73300,72100,73300,71000,76200,74900,75400,74700,74600,75300,66100,63300,60600,66600,70800,72300,70200,68400,66300,66600,63100,67500,71600,71700,67900,66600,72100,75200,78000,73300,75100,77400,80100,72500,75000,78800,92900,91000,90200,84300,81300,83500,81800,81900,77100,85700,79100,81600,73600,79300,78100,83800,85900,84900,79800,80600,88300,91700,94000,88500,83800,83900,79500,81900,78400,81000,83500,85600,89400,80800,78400,77400,87300,86200,87700,83600,88800,86600,85000,84500,81800,82400,81500,82900,84900,84900,90600,92500,94300,94700,101100,100900,105900,101100,99700,94800,94400,103000,103400,104800,102000,102900,102200,99800,100800,100200,107400,105100,110000,100000,107800,103000,104200,
394598,"Florence, AL",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106900,100000,103000,102300,103700,99200,96100,92800,94900,94400,108300,109500,112500,100700,106000,102200,101200,94300,95700,98500,99800,103300,101600,103700,101800,103700,104500,108800,110600,111200,113700,103900,106100,103000,108900,103400,103600,110300,113300,116600,120900,125900,126000,115800,112600,121400,134300,140700,130200,124200,119300,119800,119900,121700,121000,116400,114700,124100,131800,131700,120500,116800,115600,116300,116100,125700,
394639,"Grand Junction, CO",259,221600,218000,215700,215400,215200,216400,211600,213800,207700,208600,212800,221300,223900,222400,218900,212600,202900,196000,195400,193900,190000,196300,197700,203900,197600,194400,186900,180600,181500,182600,182400,176800,166700,170500,173100,180900,175800,169700,161700,153900,154500,152400,153500,151600,150700,151900,152400,155800,155200,158800,166700,166100,167100,165200,171100,167700,160900,162900,165400,173600,169100,169700,166100,172800,173100,174200,167600,166400,166600,170600,169600,173900,169900,172900,176200,179900,184100,178800,177100,178700,182500,184900,181600,177300,179700,179300,182200,180200,186100,190300,197300,193100,194000,189500,195900,192100,194500,193100,195100,198300,196600,200300,199100,204400,203900,204300,202100,204000,208800,209000,210700,207400,208800,209500,214800,217100,212800,213700,219100,227800,228200,231200,234100,234500,228500,226900,226900,229400,226200,232700,238000,246900,251200,248900,248200,245200,244400,243500,242100,253300,
394493,"Concord, NH",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229700,232300,225500,225800,227100,234100,235700,244800,245700,249600,243800,239400,238300,239000,243200,242900,240600,245000,240600,252400,247200,255500,246200,246100,244600,246900,248000,246500,248100,
394537,"Dothan, AL",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121400,117300,113900,108400,105000,103400,101300,110500,100500,101000,91200,97600,100600,107900,106100,101100,100900,111600,112500,114300,114200,128300,133900,130600,116200,114400,116500,126300,123300,126200,120900,123500,120300,121800,124500,126600,128800,126700,126600,128800,128600,122500,123300,118300,121800,112500,115400,115100,121000,121800,128000,127700,131800,123800,134800,130700,142000,139300,145300,141700,131400,132300,139000,140700,140500,132300,143700,136600,142800,132400,
395163,"Traverse City, MI",262,147300,135200,131900,130400,134300,133500,134300,132300,130800,126900,119300,117300,116600,123800,120100,121800,121200,129300,131400,126800,128100,129400,129200,123700,116900,123000,124300,132300,127100,138800,137300,144600,134500,137600,138700,137200,130400,118300,118200,121700,129500,130300,131500,128400,124400,118000,114600,125200,132900,144600,140300,133400,127600,131000,138000,138800,140100,139700,143900,140800,142800,139800,143100,148200,152600,151700,144700,147300,147500,152100,149600,158600,160700,162400,159700,157400,158000,154500,157900,161200,165300,167400,182600,180300,177500,168200,167000,168800,161600,168600,170800,167200,168400,165900,176600,176800,181400,172200,171300,167000,176100,179200,181900,181700,178500,190200,192100,196500,191500,193100,194300,196900,199500,203500,206700,204800,205900,200000,200500,200800,200200,208000,209200,216200,211400,208800,208900,209600,207100,211400,224900,238800,236100,224800,215700,218900,219600,228800,228000,230500,225700
394515,"Dalton, GA",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102600,103000,106400,106000,111700,108500,111700,111600,112900,115700,115000,119500,118400,120400,117800,120600,120500,123100,125600,126700,129400,119600,120600,117800,124000,122000,122100,123900,125200,130600,132400,130100,125700,125700,129200,131600,129700,127200,130900,138600,145300,147400,142400,142900,
394860,"Midland, TX",264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215600,216900,216900,213300,217500,222700,225600,224800,224300,230900,235700,235800,229300,227800,229700,232300,230100,225200,222600,223200,221700,222100,221200,222300,218000,221100,224800,229200,228800,224200,223800,219300,220000,219000,217600,222600,228400,240300,238100,241800,235400,239000,237500,244700,245700,248200,248800,249800,252800,246700,242800,238000,246400,257200,269400,275000,281000,280200,284500,284200,283100,281500,282300,285300,288700,287400,299800,303900,312400,302700,299200,295800,297800,292100,
394685,"Homosassa Springs, FL",265,141900,138900,143500,139200,133300,128300,124900,129700,124400,121800,111400,111700,108900,110100,107900,106500,103700,102100,101200,97200,94600,99400,108300,107900,102300,93900,95300,94000,91000,84300,84800,85700,88900,86500,84600,85200,84900,84100,80900,80700,78100,79000,77000,82900,82400,83700,82200,83500,82900,82500,81700,85500,87800,88900,85400,83000,79800,87700,88900,93300,88700,91200,88900,91000,90700,96600,96800,95600,95900,95500,93700,87800,87700,91500,97800,96400,98800,95600,97600,96800,95500,95500,94900,97600,98300,98100,98100,97400,99000,103400,105200,108300,107600,108500,110100,113900,117000,116500,115600,118000,115400,113800,114300,118300,123600,124400,128300,126300,126700,126600,130700,132600,133900,128900,132500,133500,136500,137400,138600,141800,141400,140700,139000,137700,137500,138600,134300,134300,138400,144500,149500,148900,151900,156200,157800,158900,151600,150800,144700,146700,
395182,"Valdosta, GA",266,123600,118800,121200,113600,117600,121800,122500,119400,117700,119400,118400,131100,130600,135600,120300,122400,117200,118300,117400,121000,122500,126000,128500,132100,130200,126000,120700,119600,119200,116000,120300,123600,131100,129300,128300,120100,116700,114800,122600,120900,111600,102000,99400,104400,117800,115500,123700,112600,114800,111100,110000,109300,108100,106100,108300,102500,110500,119400,122000,115300,106300,106700,108900,110300,107500,113800,113600,116800,110500,107500,111700,114100,116200,107900,103200,105500,110700,110800,107000,104300,104100,106300,103500,106800,106100,113600,111200,110800,116800,120800,121900,112400,108500,113600,121700,122300,117700,113300,117100,117300,116300,113700,116000,115500,123500,123900,121200,117900,119000,121800,122000,122900,123400,124200,122800,126100,125500,125500,126200,122700,126600,125300,128800,127400,131400,130700,136000,135300,138500,136400,141500,144200,142000,138600,137000,136000,135000,137500,140000,141900,
395117,"Springfield, OH",267,,,,,,,,,,,,,,,,,,78700,79300,84600,84900,85200,85900,79400,78300,78100,75900,76000,70800,71100,62900,63100,69000,68800,68000,56200,59600,62400,68500,66400,67500,70800,74800,75800,73300,73600,67600,69900,71400,76100,73300,72300,70700,74000,73600,74800,74300,74600,76000,74900,76100,72100,72300,72900,75300,78900,77900,78300,78700,83500,83700,85300,79200,83100,82000,85600,86300,87800,87100,86100,82700,80100,79100,74700,77600,80700,85300,87800,83700,84100,78700,83700,86700,89500,90200,90500,92400,90900,91400,91300,93300,90100,94000,91800,106100,108300,109100,97500,94200,93300,97000,95500,96700,97000,99600,99500,95700,94300,94900,96900,99000,100000,99800,97800,99400,97000,99000,98300,107200,108100,108500,105100,105200,109900,109000,111900,113400,114900,115000,114400,116500
395119,"St. George, UT",268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239400,238500,244500,250600,251800,252700,251300,258600,261600,263000,261700,262700,267000,279000,274600,276100,270200,276800,279500,279000,279400,280400,278800,284100,280600,285100,282700,292400,293900,295700,300200,306400,308600,
395079,"Vero Beach, FL",269,173300,172800,171200,170300,164900,166400,160800,156600,148400,148100,137200,135200,129100,132400,133300,131200,129900,124300,126800,125800,129300,122300,130400,121800,124500,109400,110800,112300,118300,117100,109800,108000,109600,115700,113600,111200,106100,109600,115400,116000,113800,114900,110600,107700,102700,107700,117000,114600,116100,112400,119600,121800,118400,113400,115800,124600,123400,129900,132700,135900,130300,129300,126800,127100,120700,136700,137100,137300,128300,130100,127400,129600,133100,138200,142100,136000,135800,126400,138500,143500,153100,151300,154500,155400,156200,154900,157700,158700,158600,157600,160800,178900,182800,178800,165700,166000,164800,165800,164900,173300,175600,180400,178600,182000,184700,187300,187200,184500,188100,188500,195400,197300,203700,199300,197800,193800,193100,198700,200700,209700,203700,209700,204900,206700,202600,208700,210100,210100,214200,217500,220800,211500,218000,220600,229900,219800,215500,216400,221600,226800,
394930,"Odessa, TX",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165800,169400,171100,174500,174600,175300,174100,174500,176800,179000,183100,190600,198800,198400,200300,200000,200700,201800,198200,197300,196100,197300,215300,220100,225200,225400,227500,233400,228000,234900,
394900,"Napa, CA",271,488700,481200,466500,444400,416600,415000,417500,415900,398700,391400,382200,364800,341700,320000,326300,329300,336700,338300,341100,348000,348000,361200,367500,363100,345500,335100,337200,353500,357000,370200,356600,347200,311400,314300,319300,342000,336100,336900,325500,317900,305700,316000,323700,322400,305200,314600,321700,334500,328900,331300,332800,329000,344000,348300,354400,362700,364400,374900,372100,401000,409800,414800,411300,439700,448500,473600,452600,461700,445400,455400,461200,462700,485000,478500,497200,488300,506700,497800,513500,513000,532600,513300,509500,488700,499000,527400,547500,558900,554300,552600,570400,571700,579600,565700,548900,565600,565100,589200,577200,575900,567100,564200,576200,586500,592700,608900,627000,640700,642200,639600,631500,621000,603900,614900,609700,614600,612400,637200,660700,656800,645600,618500,624200,633100,653100,672200,669100,664000,646700,657100,657500,647400,645100,658100,682600,689600,671700,673000,685100,710100,
394368,"Battle Creek, MI",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43600,47700,52200,52000,54800,52200,61900,50200,52500,45000,58000,57600,56300,58200,62300,65200,61200,64000,60600,61700,61600,63900,66400,65700,68400,67200,69300,72300,82700,81100,81200,79000,82600,83800,78500,75800,76200,78700,75900,74800,78300,81300,87900,82900,86300,84700,90500,90800,87500,86100,87800,90900,85300,87600,90100,98800,98600,95900,92200,95400,97100,102000,98400,94000,92200,97100,99100,102400,94700,96900,98300,105300,109000,105900,104100,102600,103100,98700,100200,106700,107500,103100,100900,110400,115600,116100,111100,111500,102800,109600,
394577,"Eureka, CA",273,298200,293500,282000,277200,264100,268800,265100,269000,264100,263600,267400,265900,264800,267000,269600,263700,253300,243400,247100,240300,239300,228400,239100,239100,248800,244100,249400,243200,231100,221900,220300,226400,232200,231100,239300,230600,233800,225100,232500,232100,239400,225800,226200,219900,224500,223000,218800,228500,217100,224100,213900,225800,219200,219300,212200,217500,222900,223200,222600,222800,221600,224900,225100,237100,238700,237200,233600,234000,232600,233300,231700,232300,222400,222100,226900,240400,242600,238100,228100,230100,241200,254900,255600,253300,247000,243400,240200,243800,246200,249400,251900,246500,243800,250300,256900,264900,264800,274900,274400,273700,275200,275300,277800,278800,281200,281600,285900,289000,294300,294000,287100,287200,283300,296400,297900,296800,300300,296300,300100,291500,295500,291000,295000,293400,294400,295500,298100,300700,297900,291300,301500,306500,312100,307600,306100,316000,316700,314500,310300,302700,309800
395013,"Rapid City, SD",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165600,166300,166700,169700,168600,170600,169900,171200,165400,167900,169400,177500,178000,175900,173800,174000,174300,178800,176600,174700,170700,172600,176700,180600,183100,183100,180000,176900,177400,178100,181200,182500,183900,184200,182400,183300,182200,188100,189600,192900,194300,193300,195100,194500,198700,199700,198600,194600,194200,195300,199100,201100,201700,201400,204600,195900,196700,191600,201800,199100,203700,204100,213800,213700,218100,218300,215400,207300,204700,209100,217900,216400,219500,218100,221300,219600,221700,225300,223300,221600,223400
394595,"Flagstaff, AZ",275,329000,329300,310000,306100,290300,291200,288800,287600,299100,297300,302900,291600,302100,308600,301100,286700,266800,266200,264800,274700,265800,258000,259200,267200,270500,261600,249700,250200,243400,245100,243700,236100,225300,223100,231600,236600,223300,219500,217200,215900,233200,230900,237500,253400,256100,255500,220200,223500,222900,227600,215400,214800,221100,229200,229800,228700,226500,235100,234400,242800,238000,231400,233400,245500,253100,257300,255600,261100,258500,260200,248200,249200,248100,259800,260700,265700,271800,286100,282600,274700,270300,268700,274200,281200,283300,284500,276800,272700,272700,267700,276300,280100,283200,293100,296500,296100,289100,292200,295200,292000,290300,298100,300100,299100,305300,309000,307000,309700,316500,322900,317700,319500,326700,328100,332000,331400,330900,328500,333500,337900,345200,351100,359700,356300,345100,331600,331600,342000,353200,349200,340400,354300,357500,372300,358300,370700,369600,372600,369200,,
395215,"Wausau, WI",276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123200,113900,113400,113300,120000,121100,117400,113900,113000,114200,115000,113900,113100,118200,123800,126900,125700,122800,122300,125500,121400,127100,118300,122400,119600,123900,121700,120800,122600,126400,132900,137200,138600,135500,133800,134700,130100,131600,134500,135700,134300,135100,138700,140200,138200,138100,142800,150900,163800,160700,153400,142700,147300,144900,143800,137700,136300,129800,132900,159600,173500,177900,160500,155800,152500,153900,151900,150100,
394756,"La Crosse, WI",277,,,,,,,,,,,,,,,,,,,,,,,,,,,,134100,150400,152400,156700,138600,138200,139500,135100,136600,137200,138700,135400,131800,131600,134100,135100,141000,141300,141700,137900,142300,138200,139400,135500,139600,138000,140600,143100,151000,150000,142500,142200,142800,152300,151800,150300,148900,149600,155300,151200,147500,145200,149400,151400,153700,149800,147400,146100,150300,153000,154500,156100,156700,153500,155000,155100,157600,153400,149600,143100,143300,146600,151600,151400,152900,156000,158600,157800,155400,156200,157000,160600,162400,164100,166000,170200,168400,169800,165100,166000,165500,169300,174800,174000,171400,166800,167500,171200,174900,176800,174600,175100,176800,180800,185900,186800,188700,184300,183300,179000,181700,178300,178700,175300,187600,193800,201600,196300,193300,195500,190600,188100,183100,
394783,"Lebanon, PA",278,146400,143400,149200,139100,141500,138900,139500,138200,134000,131200,122600,124000,131500,139300,146700,141800,143500,135200,136100,133900,137100,136900,145900,145600,152000,149100,152000,150000,147300,141500,138200,134200,140900,139700,146600,137100,132000,125600,133700,141100,145000,136300,130300,124400,127600,133400,135200,135100,138200,138600,144000,136000,144500,139500,141800,132000,129200,129600,135800,144200,146600,144400,146100,151100,152100,146200,141600,141800,142000,146700,145600,145600,142700,142400,140400,135300,138900,139400,139400,129600,133600,133300,147400,142100,152300,147300,149500,141200,138000,138500,138600,137300,134900,134700,136200,132400,132300,134000,139900,140500,141100,141600,141800,143000,144300,145600,145800,146800,148300,149400,153700,154500,153000,150300,149200,146100,147000,149000,155800,151300,151400,150600,155100,154900,157300,156100,156500,154800,155900,159400,163000,161400,161800,160500,170200,168900,167000,161000,162900,162500,
394703,"Idaho Falls, ID",279,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000,135900,141200,135700,136900,132000,134800,140700,148400,148100,141200,131500,125900,124600,124800,128400,127900,128900,127200,126500,129600,130200,131400,129000,133300,134200,133100,129100,127100,132800,136500,137400,136800,136100,139500,138000,137700,140400,140000,141600,137600,137900,137700,139900,145900,143700,143900,138600,141300,141600,143200,138900,138000,140700,144800,141300,143600,139800,147200,146600,153700,154600,150900,150700,152100,153400,155300,154600,153900,155900,157200,159500,159300,158600,163300,162600,168900,166700,169300,168200,169100,169400,166600,167000,166800,169300,175100,178200,180800,181100,178100,179000,179400,185500,189600,194600,197900,198800,195900,189600,191700,192400,203000,200800,209300,208800,211200,211200,212200,216600,222000,225200,226300,
395098,"Sierra Vista, AZ",280,180900,169500,170300,164700,176700,173900,168600,161600,154100,150600,147300,145800,160300,160400,168400,168400,173000,172100,169500,167600,166600,160900,158000,159300,156100,158500,156600,160500,151400,146900,148200,149400,143700,134800,136300,140100,137000,129700,131100,130700,136700,133700,134900,132000,140000,143200,133400,123800,119600,126900,128700,130800,139600,132100,134800,127500,141500,137000,134900,119000,116400,119000,124400,125700,122800,124000,123800,114300,116200,115500,124600,125200,129500,134900,136800,136100,131300,120200,123400,125700,133400,128500,125600,124600,127200,123600,123800,121600,127000,128700,126200,125900,125500,134700,137700,142400,133200,125400,119700,118700,121900,125500,123300,122600,116100,121100,127300,130500,128000,126200,128800,130500,129600,124500,126300,131400,142100,143300,138200,134300,136000,138900,141100,144600,152300,155500,160700,156500,155400,157100,164300,163000,157100,151200,160000,162600,171100,164900,173000,164900,
394712,"Jackson, TN",281,90300,91700,88300,88900,85300,88700,84500,85200,83200,84700,83500,87200,88400,90000,86700,86000,84200,86000,88800,91600,91200,91400,86200,86700,89000,93100,90900,85000,81100,78300,80200,82200,85500,81500,85700,85600,84200,79800,81900,80700,78300,75100,77500,83800,81500,81400,74700,79000,80500,87400,84600,86000,80200,85800,85200,83000,78900,79800,85000,89700,87200,86000,76300,81300,81300,85600,85300,82400,89300,85700,88300,84800,85000,86000,84500,86300,84400,82800,80700,84300,85100,96700,98200,97100,89000,89900,92500,92800,89400,93600,92200,95400,87700,90700,88600,92200,90400,89100,93300,91700,98500,96100,97700,92700,96700,95400,94600,93500,98200,101400,102900,105100,104400,107900,111800,113600,109200,107500,113200,108800,112200,111200,117800,111300,118400,116400,118800,117100,120300,122200,121600,122700,126300,123300,121800,115500,116300,116700,122300,128800,
394879,"Morgantown, WV",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176400,177300,181300,179100,180300,177500,181900,180300,194100,194700,192300,176200,173900,174700,178900,180600,178100,175100,175100,181900,188800,190100,187800,183800,187400,189400,189800,190200,192900,196800,195100,181300,182000,183500,198600,195800,195500,197100,195800,190900,189200,195700,202600,197200,192900,193300,196100,202400,198900,197700,
394633,"Glens Falls, NY",283,161200,159800,160000,152500,144000,136200,138100,139700,148700,150500,151300,150100,141600,135400,130600,137400,140700,137300,140000,140600,145100,140200,139700,139300,140100,136800,138000,139400,139300,133200,138600,142500,146900,143500,148000,149100,145700,143200,147600,152400,155400,144900,133900,128900,140100,142200,150400,148800,151300,146600,146100,145700,142300,142100,147800,148300,147000,149100,151000,153200,149300,151500,150500,144100,136600,139200,146700,153600,153100,153300,149300,151600,150700,159500,156100,158100,148900,152100,151400,158700,159000,153100,151600,151200,152600,151700,149600,155800,157600,154500,154200,148500,151300,149300,151500,154200,156700,151300,150600,151600,156100,151100,149500,149700,150700,152500,149400,147500,145800,148500,154000,152000,154900,157100,153400,149200,145800,150800,155900,153900,157500,152000,155400,152800,158500,160000,166600,165800,167000,161000,165300,166100,166600,163600,166400,167800,175100,174300,175800,172800,
395232,"Winchester, VA",284,209200,197500,193400,189300,184200,179600,174800,173400,178800,183600,185700,175500,171500,164400,161400,156300,158400,155700,152500,155400,165300,169300,167200,163000,160400,162000,156000,156700,152700,156600,151500,151200,153800,158200,151900,152800,156200,159100,145800,147600,152400,162600,156300,152900,157300,163300,161200,157200,163200,172000,170000,166600,170100,170100,167000,170600,185500,188300,185500,177000,178600,178900,182400,184300,190300,192500,193300,192300,198800,193600,187700,177500,180400,176400,183100,191200,198900,199800,189200,187300,183200,197300,202600,208600,204000,200800,197100,197700,202400,200900,199100,201500,201400,202700,201900,207700,214700,215600,214400,206300,207100,209200,218800,221200,227400,228200,234100,231000,223300,221100,221100,224600,218900,220000,221800,225400,226100,227800,224300,228100,236200,246100,243000,239300,232700,231000,233200,231200,237600,230300,234700,231000,236300,236900,233400,229900,229600,232900,237400,235600,
